,Zip Code,GO Highest Offense Desc,UCR Description
34966,78702.0,THEFT BY SHOPLIFTING          ,Theft
34967,78705.0,THEFT OF LICENSE PLATE        ,Theft
34968,78753.0,THEFT                         ,Theft
34969,78705.0,BURGLARY OF VEHICLE           ,Theft
34970,78701.0,THEFT                         ,Theft
34971,78726.0,BURGLARY OF VEHICLE           ,Theft
34972,78758.0,BURGLARY OF VEHICLE           ,Theft
34973,78701.0,THEFT                         ,Theft
34974,78704.0,BURGLARY OF VEHICLE           ,Theft
34975,78759.0,BURGLARY OF VEHICLE           ,Theft
34976,78723.0,THEFT                         ,Theft
34977,78727.0,THEFT                         ,Theft
34978,78701.0,THEFT                         ,Theft
34979,78759.0,BURGLARY OF VEHICLE           ,Theft
34980,78702.0,BREACH OF COMPUTER SECURITY   ,Theft
34981,78745.0,THEFT                         ,Theft
34982,78752.0,THEFT FROM AUTO               ,Theft
34983,78741.0,THEFT                         ,Theft
34984,78702.0,THEFT                         ,Theft
34985,78745.0,THEFT                         ,Theft
34986,78747.0,THEFT                         ,Theft
34987,78758.0,BURGLARY OF VEHICLE           ,Theft
34988,78757.0,BURGLARY OF VEHICLE           ,Theft
34989,78723.0,THEFT                         ,Theft
34990,78757.0,BURGLARY OF VEHICLE           ,Theft
34991,78702.0,THEFT                         ,Theft
34992,78702.0,THEFT                         ,Theft
34993,78723.0,BURGLARY OF VEHICLE           ,Theft
34994,78756.0,THEFT OF BICYCLE              ,Theft
34995,78752.0,THEFT                         ,Theft
34996,78753.0,THEFT BY SHOPLIFTING          ,Theft
34997,78751.0,THEFT OF BICYCLE              ,Theft
34998,78757.0,THEFT                         ,Theft
34999,78705.0,THEFT OF BICYCLE              ,Theft
35000,78753.0,BURGLARY OF VEHICLE           ,Theft
35001,78702.0,BURGLARY OF VEHICLE           ,Theft
35002,78753.0,BURGLARY OF VEHICLE           ,Theft
35003,78724.0,BURGLARY OF RESIDENCE         ,Burglary
35004,78745.0,BURGLARY OF VEHICLE           ,Theft
35005,78745.0,BURGLARY NON RESIDENCE        ,Burglary
35006,78723.0,BURGLARY OF VEHICLE           ,Theft
35007,78741.0,AUTO THEFT                    ,Auto Theft
35008,78704.0,AUTO THEFT                    ,Auto Theft
35009,78758.0,BURGLARY NON RESIDENCE        ,Burglary
35010,78753.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35011,78756.0,BURGLARY NON RESIDENCE        ,Burglary
35012,78753.0,BURGLARY OF RESIDENCE         ,Burglary
35013,78723.0,THEFT OF TRAILER              ,Theft
35014,78748.0,THEFT                         ,Theft
35015,78758.0,BURGLARY OF RESIDENCE         ,Burglary
35016,78727.0,BURGLARY OF VEHICLE           ,Theft
35017,78719.0,THEFT                         ,Theft
35018,78748.0,ROBBERY BY ASSAULT            ,Robbery
35019,78757.0,BURGLARY OF RESIDENCE         ,Burglary
35020,78753.0,BURGLARY OF VEHICLE           ,Theft
35021,78753.0,BURG NON RESIDENCE SHEDS      ,Burglary
35022,78702.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35023,78759.0,BURGLARY OF RESIDENCE         ,Burglary
35024,78723.0,BURG NON RESIDENCE SHEDS      ,Burglary
35025,78753.0,THEFT BY SHOPLIFTING          ,Theft
35026,78757.0,AUTO THEFT                    ,Auto Theft
35027,78746.0,THEFT                         ,Theft
35028,78721.0,BURGLARY OF RESIDENCE         ,Burglary
35029,78758.0,BURGLARY OF RESIDENCE         ,Burglary
35030,78725.0,BURGLARY OF RESIDENCE         ,Burglary
35031,78617.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35032,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35033,78746.0,BURGLARY OF VEHICLE           ,Theft
35034,78741.0,BURGLARY NON RESIDENCE        ,Burglary
35035,78745.0,THEFT FROM AUTO               ,Theft
35036,78758.0,THEFT OF LICENSE PLATE        ,Theft
35037,78758.0,BURGLARY OF VEHICLE           ,Theft
35038,78752.0,BURGLARY OF VEHICLE           ,Theft
35039,78758.0,BURGLARY OF VEHICLE           ,Theft
35040,78758.0,BURGLARY OF VEHICLE           ,Theft
35041,78759.0,THEFT OF BICYCLE              ,Theft
35042,78723.0,BURGLARY OF VEHICLE           ,Theft
35043,78753.0,THEFT FROM AUTO               ,Theft
35044,78751.0,BURGLARY OF VEHICLE           ,Theft
35045,78736.0,BURGLARY OF VEHICLE           ,Theft
35046,78744.0,THEFT                         ,Theft
35047,78723.0,THEFT                         ,Theft
35048,78736.0,THEFT FROM BUILDING           ,Theft
35049,78741.0,BURGLARY OF VEHICLE           ,Theft
35050,78754.0,THEFT                         ,Theft
35051,78759.0,THEFT                         ,Theft
35052,78744.0,THEFT                         ,Theft
35053,78749.0,THEFT                         ,Theft
35054,78753.0,THEFT                         ,Theft
35055,78704.0,THEFT BY SHOPLIFTING          ,Theft
35056,78758.0,BURGLARY OF VEHICLE           ,Theft
35057,78741.0,THEFT                         ,Theft
35058,78752.0,THEFT OF AUTO PARTS           ,Theft
35059,78741.0,THEFT OF BICYCLE              ,Theft
35060,78724.0,BURGLARY OF VEHICLE           ,Theft
35061,78705.0,THEFT OF BICYCLE              ,Theft
35062,78745.0,THEFT                         ,Theft
35063,78724.0,BURGLARY OF VEHICLE           ,Theft
35064,78745.0,THEFT FROM AUTO               ,Theft
35065,78758.0,BURGLARY OF VEHICLE           ,Theft
35066,78723.0,THEFT                         ,Theft
35067,78726.0,THEFT                         ,Theft
35068,78704.0,THEFT                         ,Theft
35069,78660.0,THEFT FROM AUTO               ,Theft
35070,78704.0,THEFT                         ,Theft
35071,78741.0,THEFT                         ,Theft
35072,78703.0,THEFT                         ,Theft
35073,78752.0,THEFT                         ,Theft
35074,78753.0,BURGLARY OF VEHICLE           ,Theft
35075,78723.0,THEFT                         ,Theft
35076,78758.0,BURGLARY OF VEHICLE           ,Theft
35077,78744.0,BURGLARY OF VEHICLE           ,Theft
35078,78705.0,THEFT                         ,Theft
35079,78705.0,BURGLARY OF VEHICLE           ,Theft
35080,78748.0,BURGLARY OF VEHICLE           ,Theft
35081,78705.0,THEFT                         ,Theft
35082,78746.0,THEFT                         ,Theft
35083,78750.0,THEFT BY SHOPLIFTING          ,Theft
35084,78741.0,THEFT FROM AUTO               ,Theft
35085,78756.0,THEFT BY SHOPLIFTING          ,Theft
35086,78701.0,THEFT                         ,Theft
35087,78752.0,BURGLARY OF VEHICLE           ,Theft
35088,78751.0,THEFT BY SHOPLIFTING          ,Theft
35089,78752.0,BURGLARY OF VEHICLE           ,Theft
35090,78751.0,THEFT BY SHOPLIFTING          ,Theft
35091,78741.0,BURGLARY OF VEHICLE           ,Theft
35092,78745.0,BURGLARY OF VEHICLE           ,Theft
35093,78750.0,BURGLARY OF VEHICLE           ,Theft
35094,78719.0,THEFT                         ,Theft
35095,78752.0,BURGLARY OF VEHICLE           ,Theft
35096,78759.0,BURGLARY OF VEHICLE           ,Theft
35097,78702.0,BURGLARY OF VEHICLE           ,Theft
35098,78617.0,THEFT                         ,Theft
35099,78741.0,THEFT                         ,Theft
35100,78756.0,THEFT OF BICYCLE              ,Theft
35101,78746.0,THEFT                         ,Theft
35102,78758.0,THEFT OF BICYCLE              ,Theft
35103,78717.0,THEFT                         ,Theft
35104,78757.0,BURGLARY OF VEHICLE           ,Theft
35105,78705.0,BURGLARY NON RESIDENCE        ,Burglary
35106,78748.0,BURGLARY OF RESIDENCE         ,Burglary
35107,78753.0,THEFT FROM PERSON             ,Theft
35108,78756.0,BURG NON RESIDENCE SHEDS      ,Burglary
35109,78754.0,BURGLARY OF VEHICLE           ,Theft
35110,78735.0,BURGLARY NON RESIDENCE        ,Burglary
35111,78758.0,BURGLARY OF RESIDENCE         ,Burglary
35112,78704.0,BURGLARY OF VEHICLE           ,Theft
35113,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35114,78704.0,BURGLARY OF VEHICLE           ,Theft
35115,78704.0,BURG NON RESIDENCE SHEDS      ,Burglary
35116,78757.0,AUTO THEFT                    ,Auto Theft
35117,78745.0,THEFT                         ,Theft
35118,78745.0,BURGLARY NON RESIDENCE        ,Burglary
35119,78717.0,BURGLARY OF RESIDENCE         ,Burglary
35120,,AUTO THEFT                    ,Auto Theft
35121,78613.0,AUTO THEFT                    ,Auto Theft
35122,78745.0,BURGLARY OF RESIDENCE         ,Burglary
35123,78723.0,THEFT BY SHOPLIFTING          ,Theft
35124,78613.0,THEFT BY SHOPLIFTING          ,Theft
35125,78753.0,THEFT OF TRAILER              ,Theft
35126,78758.0,THEFT FROM PERSON             ,Theft
35127,78759.0,BURGLARY OF RESIDENCE         ,Burglary
35128,78704.0,THEFT OF TRAILER              ,Theft
35129,78723.0,THEFT BY SHOPLIFTING          ,Theft
35130,78745.0,THEFT                         ,Theft
35131,78723.0,THEFT BY SHOPLIFTING          ,Theft
35132,78741.0,BURGLARY OF VEHICLE           ,Theft
35133,78660.0,THEFT BY SHOPLIFTING          ,Theft
35134,78758.0,THEFT OF TRAILER              ,Theft
35135,78742.0,BURGLARY NON RESIDENCE        ,Burglary
35136,78704.0,THEFT                         ,Theft
35137,78759.0,BURGLARY OF RESIDENCE         ,Burglary
35138,78660.0,THEFT BY SHOPLIFTING          ,Theft
35139,78723.0,THEFT BY SHOPLIFTING          ,Theft
35140,78704.0,THEFT BY SHOPLIFTING          ,Theft
35141,78758.0,THEFT                         ,Theft
35142,78758.0,BURGLARY OF RESIDENCE         ,Burglary
35143,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35144,78702.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
35145,78752.0,BURGLARY OF VEHICLE           ,Theft
35146,78745.0,BURGLARY OF VEHICLE           ,Theft
35147,78722.0,BURGLARY OF VEHICLE           ,Theft
35148,78745.0,THEFT                         ,Theft
35149,78749.0,THEFT                         ,Theft
35150,78753.0,THEFT BY SHOPLIFTING          ,Theft
35151,78727.0,THEFT                         ,Theft
35152,78745.0,BURGLARY OF VEHICLE           ,Theft
35153,78701.0,THEFT                         ,Theft
35154,78705.0,THEFT                         ,Theft
35155,78729.0,THEFT                         ,Theft
35156,78753.0,BURGLARY OF VEHICLE           ,Theft
35157,78753.0,BURGLARY OF VEHICLE           ,Theft
35158,78759.0,BURGLARY OF VEHICLE           ,Theft
35159,78741.0,RAPE OF A CHILD               ,Rape
35160,78753.0,THEFT OF BICYCLE              ,Theft
35161,78702.0,THEFT                         ,Theft
35162,78704.0,BURGLARY OF VEHICLE           ,Theft
35163,78741.0,BURGLARY OF VEHICLE           ,Theft
35164,78748.0,SEXUAL ASSAULT OF CHILD/OBJECT,Rape
35165,78703.0,BURGLARY OF VEHICLE           ,Theft
35166,78750.0,BURGLARY OF VEHICLE           ,Theft
35167,78701.0,THEFT                         ,Theft
35168,78702.0,BURGLARY OF VEHICLE           ,Theft
35169,78759.0,THEFT                         ,Theft
35170,78751.0,BURGLARY OF VEHICLE           ,Theft
35171,78746.0,THEFT OF BICYCLE              ,Theft
35172,78705.0,THEFT OF BICYCLE              ,Theft
35173,78741.0,THEFT OF LICENSE PLATE        ,Theft
35174,78702.0,BURGLARY OF VEHICLE           ,Theft
35175,78722.0,THEFT                         ,Theft
35176,78757.0,THEFT                         ,Theft
35177,78701.0,THEFT BY SHOPLIFTING          ,Theft
35178,78729.0,BURGLARY OF VEHICLE           ,Theft
35179,78617.0,THEFT                         ,Theft
35180,78746.0,THEFT                         ,Theft
35181,78746.0,THEFT                         ,Theft
35182,78741.0,THEFT                         ,Theft
35183,78754.0,THEFT                         ,Theft
35184,78726.0,THEFT OF BICYCLE              ,Theft
35185,78729.0,BURGLARY OF VEHICLE           ,Theft
35186,78758.0,BURGLARY OF VEHICLE           ,Theft
35187,78753.0,THEFT                         ,Theft
35188,78701.0,THEFT                         ,Theft
35189,78701.0,THEFT                         ,Theft
35190,78745.0,BURGLARY OF VEHICLE           ,Theft
35191,78719.0,THEFT                         ,Theft
35192,78745.0,BURGLARY OF VEHICLE           ,Theft
35193,78705.0,THEFT                         ,Theft
35194,78752.0,THEFT OF BICYCLE              ,Theft
35195,78757.0,THEFT                         ,Theft
35196,78704.0,THEFT                         ,Theft
35197,78617.0,BURGLARY OF RESIDENCE         ,Burglary
35198,78723.0,THEFT BY SHOPLIFTING          ,Theft
35199,78741.0,BURGLARY OF VEHICLE           ,Theft
35200,78742.0,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
35201,78723.0,THEFT                         ,Theft
35202,78757.0,ROBBERY BY THREAT             ,Robbery
35203,78752.0,RAPE                          ,Rape
35204,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35205,78751.0,BURGLARY OF VEHICLE           ,Theft
35206,78757.0,THEFT                         ,Theft
35207,78758.0,AUTO THEFT                    ,Auto Theft
35208,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35209,78749.0,MURDER                        ,Murder
35210,78745.0,THEFT BY SHOPLIFTING          ,Theft
35211,78753.0,AUTO THEFT                    ,Auto Theft
35212,78751.0,BURGLARY OF VEHICLE           ,Theft
35213,78744.0,AUTO THEFT                    ,Auto Theft
35214,78741.0,BURGLARY NON RESIDENCE        ,Burglary
35215,78742.0,AUTO THEFT                    ,Auto Theft
35216,78752.0,BURGLARY OF VEHICLE           ,Theft
35217,78702.0,THEFT                         ,Theft
35218,78759.0,AUTO THEFT                    ,Auto Theft
35219,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35220,78752.0,ROBBERY BY ASSAULT            ,Robbery
35221,78704.0,THEFT                         ,Theft
35222,78660.0,RAPE                          ,Rape
35223,78731.0,AUTO THEFT                    ,Auto Theft
35224,78753.0,THEFT BY SHOPLIFTING          ,Theft
35225,78723.0,ROBBERY BY THREAT             ,Robbery
35226,78758.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35227,78703.0,BURGLARY OF VEHICLE           ,Theft
35228,78703.0,BURGLARY OF VEHICLE           ,Theft
35229,78613.0,THEFT BY SHOPLIFTING          ,Theft
35230,78721.0,THEFT                         ,Theft
35231,78704.0,AUTO THEFT                    ,Auto Theft
35232,78726.0,RAPE                          ,Rape
35233,78758.0,THEFT                         ,Theft
35234,78750.0,BURGLARY OF VEHICLE           ,Theft
35235,78758.0,THEFT                         ,Theft
35236,78704.0,SEXUAL ASSAULT W/ OBJECT      ,Rape
35237,78753.0,THEFT                         ,Theft
35238,78746.0,THEFT FROM PERSON             ,Theft
35239,78749.0,BURGLARY NON RESIDENCE        ,Burglary
35240,78613.0,THEFT BY SHOPLIFTING          ,Theft
35241,78741.0,THEFT                         ,Theft
35242,78748.0,THEFT                         ,Theft
35243,78745.0,BURGLARY OF VEHICLE           ,Theft
35244,78744.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35245,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35246,78744.0,BURGLARY NON RESIDENCE        ,Burglary
35247,78753.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35248,78741.0,THEFT                         ,Theft
35249,78723.0,BURGLARY OF VEHICLE           ,Theft
35250,78748.0,BURGLARY OF VEHICLE           ,Theft
35251,78759.0,THEFT OF AUTO PARTS           ,Theft
35252,78745.0,BURGLARY OF VEHICLE           ,Theft
35253,78731.0,THEFT                         ,Theft
35254,78723.0,BURGLARY OF VEHICLE           ,Theft
35255,78723.0,BURGLARY OF VEHICLE           ,Theft
35256,78752.0,THEFT                         ,Theft
35257,78745.0,THEFT                         ,Theft
35258,78704.0,THEFT                         ,Theft
35259,78751.0,BURGLARY OF VEHICLE           ,Theft
35260,78745.0,THEFT OF BICYCLE              ,Theft
35261,78759.0,BURGLARY OF VEHICLE           ,Theft
35262,78741.0,THEFT                         ,Theft
35263,78701.0,THEFT                         ,Theft
35264,78756.0,THEFT                         ,Theft
35265,78701.0,THEFT                         ,Theft
35266,78701.0,BURGLARY OF VEHICLE           ,Theft
35267,78701.0,THEFT                         ,Theft
35268,78745.0,BURGLARY OF VEHICLE           ,Theft
35269,78759.0,THEFT                         ,Theft
35270,78758.0,THEFT                         ,Theft
35271,78748.0,BURGLARY OF VEHICLE           ,Theft
35272,78745.0,BURGLARY OF VEHICLE           ,Theft
35273,78703.0,BURGLARY OF VEHICLE           ,Theft
35274,78701.0,THEFT                         ,Theft
35275,78752.0,THEFT                         ,Theft
35276,78745.0,THEFT                         ,Theft
35277,78759.0,THEFT BY SHOPLIFTING          ,Theft
35278,78744.0,BURGLARY OF VEHICLE           ,Theft
35279,78751.0,THEFT                         ,Theft
35280,78749.0,THEFT                         ,Theft
35281,78704.0,BURGLARY OF VEHICLE           ,Theft
35282,78753.0,THEFT                         ,Theft
35283,78758.0,BURGLARY OF VEHICLE           ,Theft
35284,78758.0,THEFT                         ,Theft
35285,78748.0,THEFT BY SHOPLIFTING          ,Theft
35286,78741.0,BURGLARY OF VEHICLE           ,Theft
35287,78701.0,THEFT                         ,Theft
35288,78705.0,THEFT OF BICYCLE              ,Theft
35289,78704.0,THEFT OF BICYCLE              ,Theft
35290,78750.0,BURGLARY OF VEHICLE           ,Theft
35291,78703.0,THEFT                         ,Theft
35292,78745.0,BURGLARY OF VEHICLE           ,Theft
35293,78759.0,THEFT                         ,Theft
35294,78741.0,AGG ASSAULT                   ,Agg Assault
35295,78719.0,THEFT                         ,Theft
35296,78753.0,AGG ASSAULT                   ,Agg Assault
35297,78751.0,THEFT                         ,Theft
35298,78745.0,BURGLARY NON RESIDENCE        ,Burglary
35299,78704.0,BURGLARY NON RESIDENCE        ,Burglary
35300,78744.0,BURGLARY NON RESIDENCE        ,Burglary
35301,78751.0,BURGLARY OF RESIDENCE         ,Burglary
35302,78723.0,THEFT                         ,Theft
35303,78744.0,BURGLARY OF VEHICLE           ,Theft
35304,78724.0,THEFT OF TRAILER              ,Theft
35305,78745.0,THEFT                         ,Theft
35306,78748.0,THEFT OF TRAILER              ,Theft
35307,78725.0,AUTO THEFT                    ,Auto Theft
35308,78745.0,BURGLARY OF RESIDENCE         ,Burglary
35309,78613.0,THEFT BY SHOPLIFTING          ,Theft
35310,78702.0,BURGLARY OF RESIDENCE         ,Burglary
35311,78745.0,AUTO THEFT                    ,Auto Theft
35312,78704.0,THEFT                         ,Theft
35313,78702.0,BURGLARY OF RESIDENCE         ,Burglary
35314,78702.0,BURGLARY OF VEHICLE           ,Theft
35315,78753.0,THEFT                         ,Theft
35316,78613.0,THEFT BY SHOPLIFTING          ,Theft
35317,78759.0,THEFT BY SHOPLIFTING          ,Theft
35318,78723.0,THEFT                         ,Theft
35319,78723.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
35320,78705.0,BURGLARY OF RESIDENCE         ,Burglary
35321,78751.0,THEFT                         ,Theft
35322,78701.0,THEFT                         ,Theft
35323,78753.0,THEFT OF TRAILER              ,Theft
35324,78701.0,AUTO THEFT                    ,Auto Theft
35325,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35326,78741.0,ROBBERY BY ASSAULT            ,Robbery
35327,78701.0,THEFT FROM PERSON             ,Theft
35328,78702.0,BURGLARY OF VEHICLE           ,Theft
35329,78745.0,THEFT                         ,Theft
35330,78741.0,BURGLARY OF VEHICLE           ,Theft
35331,78746.0,THEFT BY SHOPLIFTING          ,Theft
35332,78741.0,THEFT FROM AUTO               ,Theft
35333,78757.0,BURGLARY OF VEHICLE           ,Theft
35334,78731.0,BURGLARY OF VEHICLE           ,Theft
35335,78741.0,BURGLARY OF VEHICLE           ,Theft
35336,78736.0,BURGLARY OF VEHICLE           ,Theft
35337,78726.0,THEFT FROM AUTO               ,Theft
35338,78719.0,THEFT                         ,Theft
35339,78749.0,BURGLARY OF VEHICLE           ,Theft
35340,78751.0,BURGLARY OF VEHICLE           ,Theft
35341,78748.0,BURGLARY OF VEHICLE           ,Theft
35342,78727.0,THEFT OF BICYCLE              ,Theft
35343,78736.0,BURGLARY OF VEHICLE           ,Theft
35344,78613.0,THEFT BY SHOPLIFTING          ,Theft
35345,78617.0,THEFT                         ,Theft
35346,78758.0,THEFT                         ,Theft
35347,78758.0,BURGLARY OF VEHICLE           ,Theft
35348,78746.0,THEFT BY SHOPLIFTING          ,Theft
35349,78748.0,THEFT                         ,Theft
35350,78721.0,THEFT BY SHOPLIFTING          ,Theft
35351,78748.0,THEFT BY SHOPLIFTING          ,Theft
35352,78704.0,BURGLARY OF VEHICLE           ,Theft
35353,78741.0,BURGLARY OF VEHICLE           ,Theft
35354,78717.0,THEFT                         ,Theft
35355,78726.0,THEFT OF AUTO PARTS           ,Theft
35356,78704.0,THEFT                         ,Theft
35357,78731.0,THEFT                         ,Theft
35358,78745.0,BURGLARY OF VEHICLE           ,Theft
35359,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35360,78729.0,BURGLARY OF RESIDENCE         ,Burglary
35361,78701.0,THEFT                         ,Theft
35362,78704.0,BURGLARY NON RESIDENCE        ,Burglary
35363,78745.0,MANSLAUGHTER                  ,Murder
35364,78752.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35365,78744.0,AGG ASSAULT                   ,Agg Assault
35366,78744.0,BURGLARY OF VEHICLE           ,Theft
35367,78752.0,BURGLARY OF VEHICLE           ,Theft
35368,78702.0,BURGLARY NON RESIDENCE        ,Burglary
35369,78704.0,BURGLARY NON RESIDENCE        ,Burglary
35370,78745.0,AUTO THEFT                    ,Auto Theft
35371,78754.0,BURGLARY NON RESIDENCE        ,Burglary
35372,78745.0,BURG NON RESIDENCE SHEDS      ,Burglary
35373,78752.0,BURGLARY OF RESIDENCE         ,Burglary
35374,78744.0,THEFT OF METAL                ,Theft
35375,78759.0,BURGLARY NON RESIDENCE        ,Burglary
35376,78722.0,BURG NON RESIDENCE SHEDS      ,Burglary
35377,78750.0,AGG SEXUAL ASSAULT W OBJECT   ,Rape
35378,78704.0,BURGLARY OF RESIDENCE         ,Burglary
35379,78752.0,BURG NON RESIDENCE SHEDS      ,Burglary
35380,78744.0,AGG ASSAULT                   ,Agg Assault
35381,78753.0,THEFT OF AUTO PARTS           ,Theft
35382,78749.0,BURGLARY OF RESIDENCE         ,Burglary
35383,78753.0,BURGLARY NON RESIDENCE        ,Burglary
35384,78613.0,THEFT                         ,Theft
35385,78613.0,BURGLARY NON RESIDENCE        ,Burglary
35386,78750.0,BURGLARY NON RESIDENCE        ,Burglary
35387,78702.0,THEFT FROM PERSON             ,Theft
35388,78703.0,THEFT BY SHOPLIFTING          ,Theft
35389,78752.0,AGG ASSAULT                   ,Agg Assault
35390,78757.0,THEFT BY SHOPLIFTING          ,Theft
35391,,RAPE OF A CHILD               ,Rape
35392,78723.0,THEFT                         ,Theft
35393,78756.0,BURGLARY OF RESIDENCE         ,Burglary
35394,78759.0,THEFT BY SHOPLIFTING          ,Theft
35395,78744.0,AUTO THEFT                    ,Auto Theft
35396,78745.0,THEFT                         ,Theft
35397,78741.0,THEFT OF BICYCLE              ,Theft
35398,78745.0,BURGLARY OF RESIDENCE         ,Burglary
35399,78758.0,THEFT BY SHOPLIFTING          ,Theft
35400,78704.0,AUTO THEFT                    ,Auto Theft
35401,78746.0,THEFT                         ,Theft
35402,78741.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35403,78613.0,THEFT                         ,Theft
35404,78731.0,BURGLARY OF RESIDENCE         ,Burglary
35405,78701.0,THEFT                         ,Theft
35406,78745.0,SEXUAL ASSAULT OF CHILD/OBJECT,Rape
35407,78702.0,BURGLARY OF RESIDENCE         ,Burglary
35408,78749.0,AUTO THEFT                    ,Auto Theft
35409,78717.0,BURGLARY OF VEHICLE           ,Theft
35410,78749.0,THEFT                         ,Theft
35411,78748.0,BURGLARY OF RESIDENCE         ,Burglary
35412,78741.0,BURGLARY OF RESIDENCE         ,Burglary
35413,78751.0,THEFT BY SHOPLIFTING          ,Theft
35414,78741.0,BURGLARY OF VEHICLE           ,Theft
35415,78704.0,BURGLARY OF RESIDENCE         ,Burglary
35416,78705.0,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
35417,78741.0,THEFT                         ,Theft
35418,78759.0,BURGLARY OF VEHICLE           ,Theft
35419,78744.0,THEFT                         ,Theft
35420,78753.0,BURGLARY NON RESIDENCE        ,Burglary
35421,78748.0,BURGLARY OF RESIDENCE         ,Burglary
35422,78701.0,BURGLARY OF VEHICLE           ,Theft
35423,78741.0,THEFT OF LICENSE PLATE        ,Theft
35424,78752.0,BURGLARY OF VEHICLE           ,Theft
35425,78753.0,THEFT OF AUTO PARTS           ,Theft
35426,78753.0,THEFT FROM AUTO               ,Theft
35427,78745.0,BURGLARY OF VEHICLE           ,Theft
35428,78736.0,BURGLARY OF VEHICLE           ,Theft
35429,78748.0,BURGLARY OF VEHICLE           ,Theft
35430,78702.0,THEFT                         ,Theft
35431,78731.0,BURGLARY OF VEHICLE           ,Theft
35432,78745.0,BURGLARY OF VEHICLE           ,Theft
35433,78702.0,BURGLARY OF VEHICLE           ,Theft
35434,78759.0,BURGLARY OF VEHICLE           ,Theft
35435,78719.0,THEFT                         ,Theft
35436,78736.0,THEFT                         ,Theft
35437,78749.0,BURGLARY OF VEHICLE           ,Theft
35438,78749.0,BURGLARY OF VEHICLE           ,Theft
35439,78748.0,BURGLARY OF VEHICLE           ,Theft
35440,78759.0,THEFT                         ,Theft
35441,78752.0,BURGLARY OF VEHICLE           ,Theft
35442,78747.0,THEFT                         ,Theft
35443,78717.0,BURGLARY OF VEHICLE           ,Theft
35444,78758.0,THEFT BY SHOPLIFTING          ,Theft
35445,78748.0,THEFT                         ,Theft
35446,78701.0,BURGLARY OF VEHICLE           ,Theft
35447,78752.0,THEFT FROM AUTO               ,Theft
35448,78704.0,THEFT OF BICYCLE              ,Theft
35449,78617.0,THEFT                         ,Theft
35450,78758.0,THEFT                         ,Theft
35451,78753.0,THEFT FROM AUTO               ,Theft
35452,78723.0,THEFT OF LICENSE PLATE        ,Theft
35453,78704.0,THEFT                         ,Theft
35454,78704.0,THEFT BY SHOPLIFTING          ,Theft
35455,78744.0,THEFT                         ,Theft
35456,78757.0,BURGLARY OF VEHICLE           ,Theft
35457,78757.0,BURGLARY OF VEHICLE           ,Theft
35458,78717.0,THEFT                         ,Theft
35459,78746.0,BURGLARY OF VEHICLE           ,Theft
35460,78748.0,THEFT                         ,Theft
35461,78758.0,THEFT FROM AUTO               ,Theft
35462,78745.0,THEFT BY SHOPLIFTING          ,Theft
35463,78613.0,BURGLARY OF VEHICLE           ,Theft
35464,78723.0,BURGLARY OF VEHICLE           ,Theft
35465,78705.0,THEFT OF BICYCLE              ,Theft
35466,78717.0,BURGLARY OF VEHICLE           ,Theft
35467,78613.0,BURGLARY OF VEHICLE           ,Theft
35468,78741.0,THEFT                         ,Theft
35469,78758.0,BREACH OF COMPUTER SECURITY   ,Theft
35470,78753.0,THEFT                         ,Theft
35471,78753.0,THEFT                         ,Theft
35472,,THEFT                         ,Theft
35473,78741.0,THEFT OF BICYCLE              ,Theft
35474,78744.0,THEFT                         ,Theft
35475,78748.0,THEFT                         ,Theft
35476,78705.0,THEFT                         ,Theft
35477,78617.0,THEFT                         ,Theft
35478,78702.0,THEFT                         ,Theft
35479,78703.0,THEFT OF BICYCLE              ,Theft
35480,78736.0,THEFT                         ,Theft
35481,78704.0,BURGLARY OF VEHICLE           ,Theft
35482,78741.0,BURGLARY OF VEHICLE           ,Theft
35483,78748.0,THEFT                         ,Theft
35484,78617.0,THEFT                         ,Theft
35485,78741.0,THEFT OF BICYCLE              ,Theft
35486,78704.0,THEFT OF BICYCLE              ,Theft
35487,78745.0,THEFT                         ,Theft
35488,78749.0,THEFT                         ,Theft
35489,78758.0,DEADLY CONDUCT                ,Agg Assault
35490,78745.0,AGG ROBBERY/DEADLY WEAPON     ,Robbery
35491,78758.0,BURGLARY OF RESIDENCE         ,Burglary
