,Zip Code,GO Highest Offense Desc,UCR Description
21602,"78,759",BURGLARY OF VEHICLE           ,Theft
21603,"78,617",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
21604,"78,704",THEFT                         ,Theft
21605,"78,758",BURGLARY NON RESIDENCE        ,Burglary
21606,"78,741",BURGLARY NON RESIDENCE        ,Burglary
21607,"78,744",THEFT OF AUTO PARTS           ,Theft
21608,"78,741",THEFT                         ,Theft
21609,"78,721",THEFT                         ,Theft
21610,"78,701",THEFT                         ,Theft
21611,"78,701",THEFT FROM PERSON             ,Theft
21612,"78,759",BURGLARY OF VEHICLE           ,Theft
21613,"78,745",THEFT                         ,Theft
21614,"78,717",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
21615,"78,751",THEFT OF BICYCLE              ,Theft
21616,"78,753",THEFT OF LICENSE PLATE        ,Theft
21617,"78,758",BURGLARY OF VEHICLE           ,Theft
21618,"78,717",BURGLARY OF RESIDENCE         ,Burglary
21619,"78,745",THEFT                         ,Theft
21620,"78,719",DEADLY CONDUCT                ,Agg Assault
21621,"78,753",BURGLARY OF VEHICLE           ,Theft
21622,"78,702",THEFT OF BICYCLE              ,Theft
21623,"78,745",AGG ASSAULT WITH MOTOR VEH    ,Agg Assault
21624,"78,757",THEFT                         ,Theft
21625,"78,725",BURGLARY NON RESIDENCE        ,Burglary
21626,"78,723",THEFT                         ,Theft
21627,"78,704",BURGLARY OF RESIDENCE         ,Burglary
21628,"78,746",THEFT                         ,Theft
21629,"78,753",BURGLARY OF RESIDENCE         ,Burglary
21630,"78,744",BURGLARY OF VEHICLE           ,Theft
21631,"78,744",THEFT OF BICYCLE              ,Theft
21632,"78,753",AUTO THEFT                    ,Auto Theft
21633,"78,705",BURGLARY OF VEHICLE           ,Theft
21634,"78,702",BURGLARY OF VEHICLE           ,Theft
21635,"78,751",THEFT BY SHOPLIFTING          ,Theft
21636,"78,759",BURGLARY OF VEHICLE           ,Theft
21637,"78,748",THEFT FROM AUTO               ,Theft
21638,"78,744",THEFT                         ,Theft
21639,"78,753",THEFT                         ,Theft
21640,"78,752",AUTO THEFT                    ,Auto Theft
21641,"78,748",BURGLARY OF RESIDENCE         ,Burglary
21642,"78,753",THEFT                         ,Theft
21643,"78,753",AGG RAPE OF A CHILD           ,Rape
21644,"78,721",BURGLARY OF VEHICLE           ,Theft
21645,"78,758",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
21646,"78,757",BURGLARY OF RESIDENCE         ,Burglary
21647,"78,719",AUTO THEFT                    ,Auto Theft
21648,"78,704",THEFT OF LICENSE PLATE        ,Theft
21649,"78,701",THEFT                         ,Theft
21650,"78,758",THEFT                         ,Theft
21651,"78,741",BURGLARY OF RESIDENCE         ,Burglary
21652,"78,745",AUTO THEFT                    ,Auto Theft
21653,"78,759",THEFT                         ,Theft
21654,"78,704",THEFT                         ,Theft
21655,"78,701",THEFT                         ,Theft
21656,"78,748",THEFT                         ,Theft
21657,"78,751",THEFT BY SHOPLIFTING          ,Theft
21658,"78,702",BURGLARY OF RESIDENCE         ,Burglary
21659,"78,744",BURGLARY OF VEHICLE           ,Theft
21660,"78,741",BURGLARY OF RESIDENCE         ,Burglary
21661,"78,753",THEFT                         ,Theft
21662,"78,744",THEFT                         ,Theft
21663,"78,749",BURGLARY OF VEHICLE           ,Theft
21664,"78,704",AUTO THEFT                    ,Auto Theft
21665,"78,701",AGG ASSAULT                   ,Agg Assault
21666,"78,759",BURGLARY OF RESIDENCE         ,Burglary
21667,"78,759",BURGLARY OF VEHICLE           ,Theft
21668,"78,748",BURGLARY OF VEHICLE           ,Theft
21669,"78,704",BURGLARY OF RESIDENCE         ,Burglary
21670,"78,704",AGG ASSAULT                   ,Agg Assault
21671,"78,753",THEFT                         ,Theft
21672,"78,745",THEFT                         ,Theft
21673,"78,758",THEFT FROM PERSON             ,Theft
21674,"78,753",BURGLARY OF VEHICLE           ,Theft
21675,"78,758",THEFT                         ,Theft
21676,"78,731",THEFT                         ,Theft
21677,"78,724",THEFT                         ,Theft
21678,"78,753",BURGLARY OF VEHICLE           ,Theft
21679,"78,749",AUTO THEFT                    ,Auto Theft
21680,"78,748",BURGLARY OF VEHICLE           ,Theft
21681,"78,745",AUTO THEFT                    ,Auto Theft
21682,"78,723",BURGLARY OF VEHICLE           ,Theft
21683,"78,727",BURGLARY OF RESIDENCE         ,Burglary
21684,"78,744",BURGLARY OF VEHICLE           ,Theft
21685,"78,723",THEFT                         ,Theft
21686,"78,744",THEFT FROM AUTO               ,Theft
21687,"78,750",THEFT OF LICENSE PLATE        ,Theft
21688,"78,746",THEFT                         ,Theft
21689,"78,723",BURGLARY OF RESIDENCE         ,Burglary
21690,"78,741",AGG ASLT ENHANC STRANGL/SUFFOC,Agg Assault
21691,"78,748",BURGLARY OF VEHICLE           ,Theft
21692,"78,753",THEFT BY SHOPLIFTING          ,Theft
21693,"78,751",THEFT                         ,Theft
21694,"78,721",BURGLARY OF VEHICLE           ,Theft
21695,"78,617",BREACH OF COMPUTER SECURITY   ,Theft
21696,"78,753",BURGLARY OF RESIDENCE         ,Burglary
21697,"78,751",BURGLARY OF VEHICLE           ,Theft
21698,"78,702",BURGLARY OF VEHICLE           ,Theft
21699,"78,703",THEFT BY SHOPLIFTING          ,Theft
21700,"78,723",BURGLARY OF VEHICLE           ,Theft
21701,"78,744",BURGLARY OF VEHICLE           ,Theft
21702,"78,729",BURGLARY OF VEHICLE           ,Theft
21703,"78,758",THEFT                         ,Theft
21704,"78,741",BURGLARY OF VEHICLE           ,Theft
21705,"78,752",BURGLARY OF VEHICLE           ,Theft
21706,"78,701",THEFT BY SHOPLIFTING          ,Theft
21707,"78,702",BURGLARY NON RESIDENCE        ,Burglary
21708,"78,741",BURGLARY OF VEHICLE           ,Theft
21709,"78,751",BURGLARY NON RESIDENCE        ,Burglary
21710,"78,757",THEFT BY SHOPLIFTING          ,Theft
21711,"78,741",BURGLARY NON RESIDENCE        ,Burglary
21712,"78,758",AUTO THEFT                    ,Auto Theft
21713,"78,705",BURGLARY OF VEHICLE           ,Theft
21714,"78,741",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
21715,"78,744",THEFT                         ,Theft
21716,"78,746",THEFT FROM AUTO               ,Theft
21717,,BURGLARY OF VEHICLE           ,Theft
21718,"78,753",THEFT BY SHOPLIFTING          ,Theft
21719,"78,748",BURGLARY OF RESIDENCE         ,Burglary
21720,"78,758",BURGLARY OF RESIDENCE         ,Burglary
21721,"78,721",AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
21722,"78,702",BURGLARY OF VEHICLE           ,Theft
21723,"78,723",BURGLARY NON RESIDENCE        ,Burglary
21724,"78,721",BURGLARY OF VEHICLE           ,Theft
21725,"78,704",BURGLARY OF VEHICLE           ,Theft
21726,"78,753",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
21727,"78,758",THEFT BY SHOPLIFTING          ,Theft
21728,"78,753",THEFT BY SHOPLIFTING          ,Theft
21729,"78,724",BURGLARY NON RESIDENCE        ,Burglary
21730,"78,702",RAPE                          ,Rape
21731,"78,759",THEFT                         ,Theft
21732,"78,723",BURGLARY OF RESIDENCE         ,Burglary
21733,"78,704",THEFT                         ,Theft
21734,"78,753",BURGLARY OF VEHICLE           ,Theft
21735,"78,723",BURGLARY OF RESIDENCE         ,Burglary
21736,"78,701",THEFT                         ,Theft
21737,"78,745",BURGLARY OF VEHICLE           ,Theft
21738,"78,739",THEFT                         ,Theft
21739,"78,759",BURGLARY OF VEHICLE           ,Theft
21740,"78,723",BURGLARY OF VEHICLE           ,Theft
21741,"78,748",THEFT FROM AUTO               ,Theft
21742,"78,753",AGG ROBBERY/DEADLY WEAPON     ,Robbery
21743,"78,757",BURGLARY OF VEHICLE           ,Theft
21744,"78,758",BURGLARY OF VEHICLE           ,Theft
21745,"78,749",BURGLARY OF VEHICLE           ,Theft
21746,"78,744",BURGLARY OF VEHICLE           ,Theft
21747,"78,741",THEFT                         ,Theft
21748,"78,744",BURGLARY OF VEHICLE           ,Theft
21749,"78,744",BURGLARY OF VEHICLE           ,Theft
21750,"78,723",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
21751,"78,744",THEFT                         ,Theft
21752,"78,752",BURGLARY OF VEHICLE           ,Theft
21753,"78,744",THEFT                         ,Theft
21754,"78,741",THEFT                         ,Theft
21755,"78,731",BURGLARY OF RESIDENCE         ,Burglary
21756,"78,741",THEFT OF BICYCLE              ,Theft
21757,"78,745",ROBBERY BY ASSAULT            ,Robbery
21758,"78,703",BURGLARY OF VEHICLE           ,Theft
21759,"78,753",BURGLARY OF VEHICLE           ,Theft
21760,"78,704",BURG NON RESIDENCE SHEDS      ,Burglary
21761,"78,752",THEFT                         ,Theft
21762,"78,722",THEFT                         ,Theft
21763,"78,741",THEFT                         ,Theft
21764,"78,758",BURGLARY OF RESIDENCE         ,Burglary
21765,"78,701",BURGLARY OF VEHICLE           ,Theft
21766,"78,758",BURGLARY OF VEHICLE           ,Theft
21767,"78,746",THEFT BY SHOPLIFTING          ,Theft
21768,"78,757",BURGLARY OF VEHICLE           ,Theft
21769,"78,758",THEFT BY SHOPLIFTING          ,Theft
21770,"78,744",BURGLARY OF RESIDENCE         ,Burglary
21771,"78,702",THEFT                         ,Theft
21772,"78,754",BURGLARY OF VEHICLE           ,Theft
21773,"78,746",THEFT BY SHOPLIFTING          ,Theft
21774,"78,739",BURGLARY OF RESIDENCE         ,Burglary
21775,"78,723",THEFT                         ,Theft
21776,"78,741",THEFT                         ,Theft
21777,"78,705",BURGLARY OF RESIDENCE         ,Burglary
21778,"78,756",BURGLARY OF RESIDENCE         ,Burglary
21779,"78,752",BURGLARY OF VEHICLE           ,Theft
21780,"78,721",BURGLARY OF VEHICLE           ,Theft
21781,"78,752",AGG ASSAULT                   ,Agg Assault
21782,"78,717",THEFT                         ,Theft
21783,"78,752",THEFT                         ,Theft
21784,"78,741",BURGLARY OF RESIDENCE         ,Burglary
21785,"78,753",AUTO THEFT                    ,Auto Theft
21786,"78,749",THEFT                         ,Theft
21787,"78,723",BURGLARY OF VEHICLE           ,Theft
21788,"78,724",THEFT                         ,Theft
21789,"78,701",THEFT                         ,Theft
21790,"78,735",THEFT                         ,Theft
21791,"78,701",AUTO THEFT                    ,Auto Theft
21792,"78,704",BURGLARY OF VEHICLE           ,Theft
21793,"78,759",BURGLARY OF VEHICLE           ,Theft
21794,"78,749",THEFT                         ,Theft
21795,"78,753",BURGLARY OF VEHICLE           ,Theft
21796,"78,749",THEFT                         ,Theft
21797,"78,703",THEFT                         ,Theft
21798,"78,704",THEFT BY SHOPLIFTING          ,Theft
21799,"78,756",AUTO THEFT                    ,Auto Theft
21800,"78,741",RAPE                          ,Rape
21801,"78,753",ROBBERY BY ASSAULT            ,Robbery
21802,"78,725",THEFT                         ,Theft
21803,"78,745",THEFT FROM AUTO               ,Theft
21804,"78,746",THEFT                         ,Theft
21805,"78,745",THEFT OF BICYCLE              ,Theft
21806,"78,660",THEFT OF LICENSE PLATE        ,Theft
21807,"78,752",BURGLARY OF RESIDENCE         ,Burglary
21808,"78,741",BURGLARY OF VEHICLE           ,Theft
21809,"78,701",THEFT                         ,Theft
21810,"78,759",BURGLARY OF VEHICLE           ,Theft
21811,"78,752",BURGLARY OF VEHICLE           ,Theft
21812,"78,723",BURG NON RESIDENCE SHEDS      ,Burglary
21813,"78,752",AUTO THEFT                    ,Auto Theft
21814,"78,741",THEFT                         ,Theft
21815,"78,753",BURGLARY OF VEHICLE           ,Theft
21816,"78,701",ROBBERY BY ASSAULT            ,Robbery
21817,"78,744",BURGLARY OF VEHICLE           ,Theft
21818,"78,747",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
21819,"78,701",BURGLARY OF VEHICLE           ,Theft
21820,"78,701",THEFT FROM PERSON             ,Theft
21821,"78,702",BURGLARY OF RESIDENCE         ,Burglary
21822,"78,701",THEFT                         ,Theft
21823,"78,753",BURGLARY OF RESIDENCE         ,Burglary
21824,"78,613",BURGLARY OF COIN-OP MACHINE   ,Theft
21825,"78,751",THEFT                         ,Theft
21826,"78,759",BURGLARY OF VEHICLE           ,Theft
21827,"78,723",THEFT BY SHOPLIFTING          ,Theft
21828,"78,757",AUTO THEFT                    ,Auto Theft
21829,"78,701",THEFT OF METAL                ,Theft
21830,"78,746",THEFT                         ,Theft
21831,"78,753",THEFT                         ,Theft
21832,"78,702",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
21833,"78,701",THEFT                         ,Theft
21834,"78,702",BURGLARY OF VEHICLE           ,Theft
21835,"78,731",BURGLARY OF VEHICLE           ,Theft
21836,"78,723",THEFT                         ,Theft
21837,"78,746",BURGLARY OF VEHICLE           ,Theft
21838,"78,727",RAPE                          ,Rape
21839,"78,753",RAPE                          ,Rape
21840,"78,741",THEFT BY SHOPLIFTING          ,Theft
21841,"78,758",AUTO THEFT                    ,Auto Theft
21842,"78,753",THEFT BY SHOPLIFTING          ,Theft
21843,"78,727",THEFT BY SHOPLIFTING          ,Theft
21844,"78,731",THEFT                         ,Theft
21845,"78,731",BURGLARY OF VEHICLE           ,Theft
21846,"78,741",AUTO THEFT                    ,Auto Theft
21847,"78,753",AUTO THEFT                    ,Auto Theft
21848,"78,753",THEFT OF LICENSE PLATE        ,Theft
21849,"78,723",THEFT                         ,Theft
21850,"78,721",BURGLARY OF VEHICLE           ,Theft
21851,"78,757",THEFT BY SHOPLIFTING          ,Theft
21852,"78,751",THEFT BY SHOPLIFTING          ,Theft
21853,"78,752",BURGLARY OF VEHICLE           ,Theft
21854,"78,752",THEFT                         ,Theft
21855,"78,741",BURGLARY OF VEHICLE           ,Theft
21856,"78,701",THEFT                         ,Theft
21857,"78,702",THEFT                         ,Theft
21858,"78,741",BURGLARY OF RESIDENCE         ,Burglary
21859,"78,741",THEFT                         ,Theft
21860,"78,722",THEFT FROM PERSON             ,Theft
21861,"78,752",RAPE                          ,Rape
21862,"78,744",BURGLARY OF VEHICLE           ,Theft
21863,"78,753",BURGLARY OF VEHICLE           ,Theft
21864,"78,752",THEFT                         ,Theft
21865,"78,702",BURGLARY OF VEHICLE           ,Theft
21866,"78,660",BURGLARY NON RESIDENCE        ,Burglary
21867,"78,704",THEFT                         ,Theft
21868,"78,704",BURGLARY OF RESIDENCE         ,Burglary
21869,"78,754",BURGLARY NON RESIDENCE        ,Burglary
21870,"78,759",THEFT BY SHOPLIFTING          ,Theft
21871,"78,701",THEFT                         ,Theft
21872,"78,753",BURGLARY OF VEHICLE           ,Theft
21873,"78,735",BURGLARY OF VEHICLE           ,Theft
21874,"78,741",BURGLARY OF RESIDENCE         ,Burglary
21875,"78,705",THEFT OF BICYCLE              ,Theft
21876,"78,721",THEFT                         ,Theft
21877,"78,745",BURGLARY OF RESIDENCE         ,Burglary
21878,"78,753",THEFT                         ,Theft
21879,"78,741",THEFT BY SHOPLIFTING          ,Theft
21880,"78,748",BURGLARY OF VEHICLE           ,Theft
21881,"78,745",BURGLARY OF RESIDENCE         ,Burglary
21882,"78,748",BURGLARY OF RESIDENCE         ,Burglary
21883,"78,758",BURGLARY OF VEHICLE           ,Theft
21884,"78,704",THEFT BY SHOPLIFTING          ,Theft
21885,"78,753",THEFT OF AUTO PARTS           ,Theft
21886,"78,748",BURGLARY OF RESIDENCE         ,Burglary
21887,"78,758",BURGLARY NON RESIDENCE        ,Burglary
21888,"78,702",BURGLARY OF VEHICLE           ,Theft
21889,"78,726",BURGLARY OF VEHICLE           ,Theft
21890,"78,704",THEFT                         ,Theft
21891,"78,741",ROBBERY BY ASSAULT            ,Robbery
21892,"78,704",THEFT                         ,Theft
21893,"78,750",BURGLARY OF VEHICLE           ,Theft
21894,"78,703",THEFT                         ,Theft
21895,"78,745",THEFT                         ,Theft
21896,"78,702",THEFT                         ,Theft
21897,"78,753",THEFT BY SHOPLIFTING          ,Theft
21898,"78,753",BURGLARY OF VEHICLE           ,Theft
21899,"78,757",THEFT                         ,Theft
21900,"78,758",BURGLARY OF VEHICLE           ,Theft
21901,"78,745",BURGLARY OF RESIDENCE         ,Burglary
21902,"78,721",THEFT OF BICYCLE              ,Theft
21903,"78,701",AUTO THEFT                    ,Auto Theft
21904,"78,721",AUTO THEFT                    ,Auto Theft
21905,"78,748",THEFT                         ,Theft
21906,"78,704",THEFT                         ,Theft
21907,"78,753",THEFT                         ,Theft
21908,"78,749",BURGLARY NON RESIDENCE        ,Burglary
21909,"78,751",BURGLARY OF VEHICLE           ,Theft
21910,"78,741",THEFT FROM BUILDING           ,Theft
21911,"78,704",THEFT                         ,Theft
21912,"78,756",BURGLARY OF RESIDENCE         ,Burglary
21913,"78,754",BURGLARY OF RESIDENCE         ,Burglary
21914,"78,705",THEFT                         ,Theft
21915,"78,705",THEFT                         ,Theft
21916,"78,758",AGG ASSAULT                   ,Agg Assault
21917,"78,741",THEFT                         ,Theft
21918,"78,751",BURGLARY OF VEHICLE           ,Theft
21919,"78,660",THEFT                         ,Theft
21920,"78,746",BURGLARY OF VEHICLE           ,Theft
21921,"78,759",BURGLARY OF VEHICLE           ,Theft
21922,"78,745",AUTO THEFT                    ,Auto Theft
21923,"78,759",BURGLARY OF VEHICLE           ,Theft
21924,"78,753",THEFT                         ,Theft
21925,"78,747",THEFT                         ,Theft
21926,"78,721",THEFT OF LICENSE PLATE        ,Theft
21927,"78,758",THEFT                         ,Theft
21928,"78,705",THEFT OF BICYCLE              ,Theft
21929,"78,741",THEFT                         ,Theft
21930,"78,705",THEFT OF BICYCLE              ,Theft
21931,"78,723",AUTO THEFT                    ,Auto Theft
21932,"78,723",THEFT                         ,Theft
21933,"78,721",BURGLARY OF VEHICLE           ,Theft
21934,"78,749",THEFT                         ,Theft
21935,"78,704",AUTO THEFT                    ,Auto Theft
21936,"78,745",AGG ROBBERY/DEADLY WEAPON     ,Robbery
21937,"78,701",THEFT                         ,Theft
21938,"78,702",BURGLARY OF VEHICLE           ,Theft
21939,"78,724",THEFT                         ,Theft
21940,"78,745",BURGLARY OF VEHICLE           ,Theft
21941,"78,757",THEFT                         ,Theft
21942,"78,749",AGG ASSAULT                   ,Agg Assault
21943,"78,745",THEFT                         ,Theft
21944,,THEFT                         ,Theft
21945,"78,746",THEFT BY SHOPLIFTING          ,Theft
21946,"78,704",THEFT FROM BUILDING           ,Theft
21947,"78,701",THEFT BY SHOPLIFTING          ,Theft
21948,"78,722",BURGLARY OF RESIDENCE         ,Burglary
21949,"78,758",BURGLARY OF VEHICLE           ,Theft
21950,"78,745",THEFT BY SHOPLIFTING          ,Theft
21951,"78,741",ROBBERY BY ASSAULT            ,Robbery
21952,"78,754",BURGLARY OF RESIDENCE         ,Burglary
21953,"78,741",THEFT OF METAL                ,Theft
21954,"78,748",BURGLARY OF RESIDENCE         ,Burglary
21955,"78,701",THEFT                         ,Theft
21956,"78,705",BURGLARY OF VEHICLE           ,Theft
21957,"78,745",BURGLARY OF RESIDENCE         ,Burglary
21958,"78,617",RAPE                          ,Rape
21959,"78,758",THEFT OF VEHICLE/OTHER        ,Theft
21960,"78,748",THEFT                         ,Theft
21961,"78,724",BURGLARY OF VEHICLE           ,Theft
21962,"78,705",THEFT                         ,Theft
21963,"78,745",THEFT                         ,Theft
21964,"78,749",AUTO THEFT                    ,Auto Theft
21965,"78,753",THEFT                         ,Theft
21966,"78,702",BURGLARY OF VEHICLE           ,Theft
21967,"78,722",THEFT OF BICYCLE              ,Theft
21968,"78,741",AGG RAPE                      ,Rape
21969,"78,745",BURGLARY NON RESIDENCE        ,Burglary
21970,"78,746",THEFT OF BICYCLE              ,Theft
21971,"78,705",THEFT                         ,Theft
21972,"78,744",THEFT                         ,Theft
21973,"78,739",THEFT                         ,Theft
21974,"78,753",THEFT BY SHOPLIFTING          ,Theft
21975,"78,752",AUTO THEFT                    ,Auto Theft
21976,,THEFT                         ,Theft
21977,"78,704",THEFT                         ,Theft
21978,"78,721",THEFT OF METAL                ,Theft
21979,"78,702",AGG ASSAULT                   ,Agg Assault
21980,"78,705",THEFT                         ,Theft
21981,"78,753",BURGLARY OF VEHICLE           ,Theft
21982,"78,758",THEFT                         ,Theft
21983,"78,752",THEFT                         ,Theft
21984,"78,704",BURGLARY OF VEHICLE           ,Theft
21985,"78,745",AUTO THEFT                    ,Auto Theft
21986,"78,704",THEFT                         ,Theft
21987,"78,753",AUTO THEFT                    ,Auto Theft
21988,"78,726",THEFT                         ,Theft
21989,"78,744",THEFT                         ,Theft
21990,"78,741",AUTO THEFT                    ,Auto Theft
21991,"78,703",BURGLARY OF VEHICLE           ,Theft
21992,"78,731",BURGLARY OF VEHICLE           ,Theft
21993,"78,744",BURGLARY OF RESIDENCE         ,Burglary
21994,"78,704",THEFT                         ,Theft
21995,"78,745",THEFT                         ,Theft
21996,"78,701",THEFT OF BICYCLE              ,Theft
21997,"78,704",BURGLARY OF RESIDENCE         ,Burglary
21998,"78,746",THEFT BY SHOPLIFTING          ,Theft
21999,"78,701",BURGLARY OF VEHICLE           ,Theft
22000,"78,723",BURGLARY OF RESIDENCE         ,Burglary
22001,"78,749",BURGLARY OF VEHICLE           ,Theft
22002,"78,745",THEFT BY SHOPLIFTING          ,Theft
22003,"78,721",THEFT                         ,Theft
22004,"78,721",BURGLARY NON RESIDENCE        ,Burglary
22005,"78,701",THEFT                         ,Theft
22006,"78,702",ROBBERY BY THREAT             ,Robbery
22007,"78,723",BURGLARY OF VEHICLE           ,Theft
22008,"78,758",THEFT                         ,Theft
22009,"78,741",THEFT                         ,Theft
22010,"78,617",BURGLARY OF VEHICLE           ,Theft
22011,"78,748",THEFT                         ,Theft
22012,"78,705",AUTO THEFT                    ,Auto Theft
22013,"78,752",THEFT FROM AUTO               ,Theft
22014,"78,757",BURGLARY OF RESIDENCE         ,Burglary
22015,"78,759",BURGLARY OF VEHICLE           ,Theft
22016,"78,744",BURGLARY OF VEHICLE           ,Theft
22017,"78,727",THEFT OF METAL                ,Theft
22018,"78,741",THEFT                         ,Theft
22019,"78,748",BURGLARY OF VEHICLE           ,Theft
22020,"78,758",THEFT                         ,Theft
22021,"78,758",BURGLARY NON RESIDENCE        ,Burglary
22022,"78,704",BURGLARY OF VEHICLE           ,Theft
22023,"78,704",BURGLARY OF VEHICLE           ,Theft
22024,"78,757",THEFT                         ,Theft
22025,"78,758",AUTO THEFT                    ,Auto Theft
22026,"78,739",BURGLARY OF VEHICLE           ,Theft
22027,"78,753",BURGLARY OF VEHICLE           ,Theft
22028,"78,729",BURGLARY OF VEHICLE           ,Theft
22029,"78,759",THEFT                         ,Theft
22030,"78,741",THEFT OF BICYCLE              ,Theft
22031,"78,744",THEFT FROM AUTO               ,Theft
22032,"78,741",BURGLARY OF VEHICLE           ,Theft
22033,"78,701",THEFT BY SHOPLIFTING          ,Theft
22034,"78,741",BURGLARY OF RESIDENCE         ,Burglary
22035,"78,753",THEFT                         ,Theft
22036,"78,753",AUTO THEFT                    ,Auto Theft
22037,"78,741",BURGLARY OF RESIDENCE         ,Burglary
22038,"78,758",THEFT                         ,Theft
22039,"78,751",THEFT BY SHOPLIFTING          ,Theft
22040,"78,703",BURGLARY OF VEHICLE           ,Theft
22041,"78,748",THEFT FROM AUTO               ,Theft
22042,"78,701",THEFT                         ,Theft
22043,"78,701",BURGLARY OF VEHICLE           ,Theft
22044,"78,754",THEFT                         ,Theft
22045,"78,753",THEFT BY SHOPLIFTING          ,Theft
22046,"78,727",THEFT BY SHOPLIFTING          ,Theft
22047,"78,759",BURGLARY OF VEHICLE           ,Theft
22048,"78,753",BURGLARY NON RESIDENCE        ,Burglary
22049,"78,703",BURGLARY OF VEHICLE           ,Theft
22050,"78,702",BURGLARY OF RESIDENCE         ,Burglary
22051,"78,723",THEFT                         ,Theft
22052,"78,748",AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
22053,"78,701",AGG ASSAULT                   ,Agg Assault
22054,"78,752",RAPE                          ,Rape
22055,"78,705",THEFT FROM PERSON             ,Theft
22056,"78,704",BURGLARY OF VEHICLE           ,Theft
22057,"78,758",BURGLARY OF VEHICLE           ,Theft
22058,,THEFT                         ,Theft
22059,"78,704",BURGLARY OF VEHICLE           ,Theft
22060,"78,723",AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault
22061,"78,752",AGG ASSAULT                   ,Agg Assault
22062,"78,723",BURGLARY OF VEHICLE           ,Theft
22063,"78,701",AGG ASSAULT                   ,Agg Assault
22064,"78,753",THEFT BY SHOPLIFTING          ,Theft
22065,"78,741",BURGLARY OF VEHICLE           ,Theft
22066,"78,704",BURGLARY NON RESIDENCE        ,Burglary
22067,"78,704",THEFT                         ,Theft
22068,"78,759",AGG ASSAULT WITH MOTOR VEH    ,Agg Assault
22069,"78,746",THEFT FROM PERSON             ,Theft
22070,"78,741",AGG ASSAULT                   ,Agg Assault
22071,"78,702",THEFT                         ,Theft
22072,"78,741",BURGLARY OF RESIDENCE         ,Burglary
22073,"78,758",THEFT OF LICENSE PLATE        ,Theft
22074,"78,613",THEFT BY SHOPLIFTING          ,Theft
22075,"78,752",THEFT                         ,Theft
22076,"78,660",THEFT                         ,Theft
22077,"78,741",THEFT                         ,Theft
22078,"78,753",THEFT BY SHOPLIFTING          ,Theft
22079,"78,745",THEFT                         ,Theft
22080,"78,704",BURGLARY OF VEHICLE           ,Theft
22081,"78,723",BURGLARY OF RESIDENCE         ,Burglary
22082,"78,702",THEFT                         ,Theft
22083,"78,753",THEFT                         ,Theft
22084,"78,758",AUTO THEFT                    ,Auto Theft
22085,"78,757",THEFT                         ,Theft
22086,"78,721",RAPE OF A CHILD               ,Rape
22087,"78,753",BURGLARY NON RESIDENCE        ,Burglary
22088,"78,745",AUTO THEFT                    ,Auto Theft
22089,"78,705",THEFT                         ,Theft
22090,"78,758",THEFT                         ,Theft
22091,"78,753",THEFT                         ,Theft
22092,"78,701",AGG RAPE OF A CHILD           ,Rape
22093,"78,702",BURGLARY OF VEHICLE           ,Theft
22094,"78,758",BURGLARY OF VEHICLE           ,Theft
22095,"78,701",BURGLARY OF VEHICLE           ,Theft
22096,"78,613",THEFT BY SHOPLIFTING          ,Theft
22097,"78,705",THEFT OF BICYCLE              ,Theft
22098,"78,721",THEFT                         ,Theft
22099,"78,749",THEFT                         ,Theft
22100,"78,758",AGG ROBBERY BY ASSAULT        ,Robbery
22101,"78,741",BURGLARY OF VEHICLE           ,Theft
22102,"78,759",BURGLARY NON RESIDENCE        ,Burglary
22103,"78,704",AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault
22104,"78,759",BURGLARY OF VEHICLE           ,Theft
22105,"78,746",THEFT                         ,Theft
22106,"78,741",BURGLARY OF VEHICLE           ,Theft
22107,"78,748",BURGLARY OF VEHICLE           ,Theft
22108,"78,745",THEFT BY SHOPLIFTING          ,Theft
22109,"78,739",BURGLARY OF VEHICLE           ,Theft
22110,"78,758",THEFT FROM AUTO               ,Theft
22111,"78,704",AGG RAPE                      ,Rape
22112,"78,702",THEFT OF METAL                ,Theft
22113,"78,702",THEFT FROM PERSON             ,Theft
22114,"78,704",BURG NON RESIDENCE SHEDS      ,Burglary
22115,"78,704",THEFT BY SHOPLIFTING          ,Theft
22116,"78,731",BURGLARY OF VEHICLE           ,Theft
22117,"78,744",AUTO THEFT                    ,Auto Theft
22118,"78,758",BURGLARY OF RESIDENCE         ,Burglary
22119,"78,747",BURGLARY NON RESIDENCE        ,Burglary
22120,"78,750",THEFT                         ,Theft
22121,"78,660",AGG ASSAULT                   ,Agg Assault
22122,"78,753",THEFT BY SHOPLIFTING          ,Theft
22123,"78,741",BURGLARY OF RESIDENCE         ,Burglary
22124,"78,741",BURGLARY OF RESIDENCE         ,Burglary
